rms,label
0.0001011528622812488,0
0.0014895915701337162,0
0.0015853647171603091,0
0.003010878008311094,1
0.007639583173881526,1
0.005838944959051366,1
0.004111048510670756,1
0.0017117660046251477,1
0.0010600615932692004,0
0.002699492315927494,0
0.0001866368355007709,0
0.0009025079238555558,0
0.001834332041226159,0
0.00017703732893972141,0
0.001135533552061825,0
0.0001538882997430515,0
0.0005809663451929788,0
0.0012512071601239662,0
0.000440683882420502,0
0.0005343903632033189,0
0.0023163959395205666,1
0.008152095194185612,1
0.0033647347105269913,1
0.002850558495921446,1
0.0009264341335891521,0
0.0007111894379013685,0
0.0012309358982953054,0
0.0008941573538854325,0
0.00033721809113721276,0
0.00032808996469437673,0
0.00040291503070836467,0
0.000865083810780996,0
0.0013792000968728207,0
0.0006913678995088408,0
0.00041942484819223146,0
0.0010201093470418449,0
0.004577843439339563,0
0.009646074527676579,1
0.008048685309190015,1
0.005349896724204109,1
0.0021200277438440224,1
0.00029607548676360964,0
0.001648890890893041,0
0.0014675199016221255,0
0.0014283165375479,0
0.00012153945174549186,0
0.0012072270107618165,0
0.0004705434571528006,0
0.0002413091629269173,0
0.0019476867981292874,0
0.0007862654172168567,0
0.0009238798907809633,0
0.001331577740383518,0
0.006214373694829959,0
0.0092642779101802,1
0.011573986115997569,1
0.014074659754158642,1
0.008243259449626238,1
0.005200087955389905,1
0.0014158692449132895,0
0.0011142259196266126,0
0.000992578524617175,0
0.0008055710282586548,0
0.0005911631920228399,0
0.0005204419603949567,0
0.000729381233601464,0
0.001718852932016704,0
0.001043323920652241,0
0.0014377621313858087,0
0.0017180072233582994,0
0.003146127119270613,0
0.031018730837964557,1
0.015440777134489755,1
0.012212730319808443,1
0.010043870866501584,1
0.005846889821469315,1
0.004363372360110167,1
0.0008921243954394698,1
0.001181770869954301,0
0.0007159547487435537,0
0.0004486685086313533,0
0.00040795186030140914,0
0.0015625213787073004,0
0.0019205448388919604,0
0.0011815267658405887,0
0.0013360539463189362,0
0.0007090803235461179,0
0.0014744814636304707,0
0.012685431313188082,1
0.008130478506991725,1
0.0030753526572947767,1
0.007007263087706554,1
0.0013168367395697041,0
0.002397960858486293,0
0.0006355557486612001,0
0.002224906268512386,0
0.0009818541925668875,0
0.0010257915316759377,0
0.0005285903727076617,0
0.0014978541019641746,0
0.0004873267052435368,0
0.0004167386208567698,0
0.002236685702315482,0
0.002925992966787682,0
0.003603749481812422,1
0.009215815314934865,1
0.007335198091097511,1
0.004542364932817383,1
0.0017958598546492673,1
0.0009734023768355165,0
0.0006192501414496669,0
0.0008934085727516998,0
0.000907702925863518,0
0.00045020124830438027,0
0.0008174997687518888,0
0.0020033218527407246,0
0.0012134146790002836,0
0.0006162805650658072,0
0.0005989797853568837,0
0.001400069660137342,0
0.0020021208402119907,1
0.007506023693155341,1
0.008014750219095456,1
0.004851464902417191,1
0.0025754102973237106,1
0.0009093541697645964,1
0.006804869699403714,0
0.004822647221339231,0
0.0006461131485819224,0
0.0014932410192557168,0
0.0004065494508426233,0
0.004113873199164274,0
0.0005113642248397791,0
0.000993862250362062,0
0.000886298013212695,0
0.0019239976187646886,0
0.0014034098500023602,0
0.002082509585329405,0
0.00656175450824356,1
0.010575578539853303,1
0.009239325545783186,1
0.0075667533446217876,1
0.00766622391269964,1
0.0028848330572957613,1
0.005169134972250523,1
0.011946371702837428,1
0.0031885509541225267,1
0.0014991463103105854,1
0.001995489189127638,0
0.0009293147476321265,0
0.0005240123564899903,0
0.002132834562897809,0
0.0016605956935781831,0
0.0013074262761064667,0
0.002501631389887274,0
0.00543763247569902,0
0.0052769632336170024,1
0.01172973628135652,1
0.007986196352192708,1
0.009247670528482839,1
0.010379692135281046,1
0.005722962478326278,1
0.008603614930529094,1
0.004182716594436801,1
0.0030922647473573908,0
0.0032595124395305825,0
0.002074211020154608,0
0.001253807650846868,0
0.003556759575344638,0
0.00287001545302045,0
0.0024282985542377874,0
0.0034270572641902364,0
0.005459532752734405,1
0.004748982521864093,1
0.008913087271316306,1
0.007665891682123095,1
0.003601933631772584,1
0.00410272289777191,1
0.0036289979192959706,1
0.004026383382479517,1
0.00459880541165453,1
0.006229375904116605,1
0.0014453474852134298,0
0.0025873453105195498,0
0.0009989479543238496,0
0.0011691084772920142,0
0.001271344370909637,0
0.0015277550401998766,0
0.001381550072643408,0
0.0033526354425161445,1
0.002921670653180853,1
0.00487483875286229,1
0.005126653100529266,1
0.005720503336107431,1
0.005844942239820742,1
0.009184895621200865,1
0.0026899152574572506,1
0.002148451763521883,1
0.001688115233552144,0
0.0018185606746570942,0
0.0023849227331829174,0
0.0014049312426565816,0
0.0008325534108864192,0
0.0009267579269747624,0
0.004977389497672387,0
0.0011992578110940674,0
0.005117409155675792,1
0.009407119621163423,1
0.009421962319525481,1
0.008644558362447461,1
0.005971989759732191,1
0.0036919687734408824,1
0.005389927781368407,1
0.002927825115552197,1
0.0037609919204629207,1
0.0018484765081436814,0
0.001737123052777521,0
0.0033232989895991077,0
0.002918653756231172,0
0.002435069596070286,0
0.002669952894957995,1
0.0024079290519133083,1
0.00333430741558811,1
0.006028572676269808,1
0.006895667315732124,1
0.005113438272692698,1
0.006935635657839384,1
0.0054409311286245385,1
0.0030529104259080222,1
0.0033648264723637983,1
0.005196602620040227,1
0.0023397084118353664,0
0.0013977581513886254,0
0.0026633438772511926,0
0.0013580896653290623,0
0.001601082442241491,0
0.004178510415983589,0
0.002905542387066472,0
0.0028743865507887406,0
0.0035506250698283566,0
0.008282249381039332,1
0.016486080159857013,1
0.007777510968740755,1
0.00754958117779846,1
0.00535122935880957,0
0.004537262998056549,0
0.006871156475081887,0
0.003839306464917959,0
0.002972122944341999,0
0.0016722536226019945,0
0.0017529384643418405,0
0.003933614270124164,0
0.0024082634883063644,0
0.0012238622563531686,0
0.002958132235425183,0
0.004752136137697591,0
0.004110947377268747,0
0.00819735159241149,1
0.012776305872376024,1
0.00986356638332361,1
0.006145312133156809,1
0.005067430778492211,1
0.003703328748733836,1
0.004431399617949356,1
0.0026055590513276473,1
0.003382923398426642,0
0.0022876214936788735,0
0.0021059233751021668,0
0.0029826082668933667,0
0.009165741314893694,0
0.0024998708388758303,0
0.0008894932070740961,0
0.003696882019405331,0
0.003217116048330549,0
0.0051786751293519465,1
0.008816576013904212,1
0.006790854946370931,1
0.00630406595305894,1
0.005025451285448783,1
0.007968381819361065,1
0.00779651587691873,1
0.005194499820371815,1
0.004173242576081727,0
0.0016359662893868292,0
0.0023728310178023834,0
0.0027316043306754864,0
0.001105238250954207,0
0.001950704224801535,0
0.002117728914024214,0
0.0033368306481028763,0
0.007256677541441541,0
0.006666883711392304,1
0.0068881715333276505,1
0.006429687256043198,1
0.004898093529891458,1
0.0054073472746905115,1
0.005968020922704903,1
0.0035485863426757552,1
0.0030159812669857235,0
0.0027019079357038602,0
0.0012629654726840028,0
0.003801454088106502,0
0.002590599452425966,0
0.0023835486824423193,0
0.0016262517040014398,0
0.005883611850039146,0
0.016735650948740285,1
0.010718059070996563,1
0.019368698882425758,1
0.02526616415617068,1
0.009081795041532404,1
0.018278553183287898,1
0.005433108526498497,1
0.0061577195988411,0
0.006174706153621159,0
0.005078772736776343,0
0.0036951634239005006,0
0.0029991088240019417,0
0.0019596619427558128,0
0.003931640078075114,0
0.0034636542850678543,0
0.0030612025083148445,0
0.012888076891146792,1
0.018766171453224793,1
0.03434128740916301,1
0.017301828858541993,1
0.053502396315860255,1
0.018701967387786723,1
0.003546559930052616,0
0.003409780171682654,0
0.004174328743426152,0
0.0035516814353931405,0
0.003334529900333115,0
0.0015665682776712557,0
0.001308641203304639,0
0.0024737211829011967,0
0.0019067780242851442,0
0.0041590831138894205,0
0.002421821321081661,0
0.006825953690246046,0
0.015667833615723773,1
0.026348908828379564,1
0.023994355600390174,1
0.022625621692527284,1
0.009209901416663524,1
0.005054399837898547,1
0.004627191813641295,0
0.002866142044753679,0
0.0028097234759796863,0
0.0025547150755698663,0
0.002823869871816674,0
0.057183385168394635,0
0.015377477224521336,0
0.005763255455137245,0
0.014734420268817383,0
0.021185172731830425,0
0.03828101236935444,1
0.00912819275488511,1
0.007230424697772117,1
0.012014119900677127,1
0.00344952039746607,1
0.004827650394071513,0
0.0029355274476862204,0
0.001488226893202751,0
0.002068487711709898,0
0.001881833499679044,0
0.0034663821904754514,0
0.0008807020266053672,0
0.001688921110643167,0
0.0018426224567930677,0
0.002649959050605672,0
0.006071389511269063,0
0.013491230135804817,1
0.053254794538638815,1
0.03373639456168273,1
0.030852757589231696,1
0.0069214597555158795,1
0.0017996196298226742,0
0.0015785091170904433,0
0.0012634947791753887,0
0.0010953896022455117,0
0.0009963865420987417,0
0.001025249585489863,0
0.0010256768100255086,0
0.0016009008349160642,0
0.012382253787585376,0
0.012623302778540938,0
0.003675006043532678,0
0.011057131570445956,0
0.02896448814971284,1
0.025188190340450983,1
0.01808066841066089,1
0.016605481395853137,1
0.0021424329751253603,1
0.002294753551544573,0
0.0013187007180651487,0
0.001263235335937185,0
0.002844768638327907,0
0.0007528249536437529,0
0.0011774067954184006,0
0.0020933588945974088,0
0.0021814625042787385,0
0.0007941990836061319,0
0.0006611102758350665,0
0.002766846853013282,0
0.010964411356435937,1
0.01028456724671285,1
0.013167761979686122,1
0.01759421315957136,1
0.015611691809041255,1
0.0024753246513682134,1
0.0015243069193724757,0
0.0005694020206118885,0
0.0003034365733618898,0
0.0005649695148586648,0
0.0007429465709583087,0
0.0007165154387313342,0
0.0006776798034793392,0
0.0006573467567969171,0
0.0008606039771950715,0
0.0012152698686590407,0
0.0029244675572701355,0
0.014597651157595367,1
0.03928627722752663,1
0.02437455705603532,1
0.020535670666548222,1
0.015547198279351117,1
0.003092472117506653,1
0.0006198191888238453,1
0.002302128909871601,0
0.00016121960359258638,0
0.0007683279684325341,0
0.00032564136631441575,0
0.0006617556898274055,0
0.0001875232343520198,0
0.00024531561323482275,0
0.0004992247619122448,0
0.0013467694358129186,0
0.0020919860256524954,0
0.006517473686633676,1
0.014360749687047779,1
0.0374774321192152,1
0.027804622017044055,1
0.01946023087883918,1
0.009336855704495274,1
0.0019202887730341474,1
0.0012792021539706903,0
0.000783196755021291,0
0.0005853573355934904,0
0.0006576255463085,0
